Title	Lyrics	Value
Whether I live (Charles Hubert Hastings Parry)	"Whether I live, or whether I die, Whatever the worlds I see, I shall come to you byandby, And you will come to me. Whoever was foolish, we were wise, We crossed the boundary line. I saw my soul look out of your eyes, You saw your soul in mine."	0.698787981
Whether kissed by sunbeams (John Liptrot Hatton)	"The bright blue waves are dancing Beneath the smiling sky; And o'er the waters glancing, The seabirds soaring high! Oh! mark the billows leaping, To greet the smiling shore, Then backward wildly sweep- ing, Unto the main once more, wild- ly sweeping, Unto the main once more! But whether kissed by sunbeams, Or lashed by stormy wind; Still on the free, the foaming sea, A joyous home we find, A joyous home we find! The dark wild waves are roaring Beneath the frowning sky; And o'er the waters roaring, The stormking floats on high! Oh! mark the billows leaping, In thunder on the shore, Then backward wildly sweep- ing, With hoarse and angry roar, wild- ly sweeping, With hoarse and angry roar! But whether kissed by sunbeams, Or lashed by stormy wind; Still on the free, the foaming sea, A joyous home we find, A joyous home we find!"	0.05727809
Which is the properest day to drink (Thomas Arne)	"Which is the properest day to drink? Saturday, Sunday, Monday? Tell me but yours, I'll mention my day, Let us but fix on some day, Tell me but yours, I'll mention my day, Let us but fix on some day, Which? which? Let us but fix on some day. Bravo, bravo! Tuesday, Wednesday, Thursday, Friday, Saturday, Sundday, Monday, Tuesday, Thursday, Saturday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday."	0.527507174
Which is the properest day to sing (Thomas Arne)	"Which is the properest day to sing? Saturday, Sunday, Monday? Which is the properest day to sing? Saturday, Sunday, Monday? Tell me but yours, I'll mention my day, Let us but fix on some day. Tell me but yours, I'll mention my day, Let us but fix on some day. Which? Which? Let us but fix on some day. Bravo! Bravo! Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday, Tuesday, Thursday, Saturday, Monday Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday,"	0.65352531
White as lilies was her face (John Dowland)	"White as lilies was her face, When she smiled, She beguiled? Quitting faith with foul dísgrace, Virtue, service thus neglected, Heart with sor- rows hath infeceted."	0.437406788
White as lilies was her face (Thomas Morley)	"White as lilies was her face, When she smiled, She beguiled, Quitting faith with foul disgrace But Virtue, service thus neglected, Heart with sor- row hath infected. Virtue, service thus neglected, Heart with sor- row hath infected."	0.284042206
Whither away so fast (Thomas Morley)	"Whither away, so fast, so fast, tell me my dearest dear darling? Whither away, so fast alone, so fast away? Whither away, so fast From me, your true love, your true love ap- prov- ed, approved? What haste, I say, what haste, I say, what haste, I say, mine own best darling dear beloved, dear belov- ed? Then lo, I come! dispatch thee! I come, I come, I come, I come, I come, lo, I come! dispatch thee! I come! Hence I say, away, away, hence away, away, away, away, or I catch, I catch, or I catch thee. Think, think not thus away to 'scape all alone without me, no, think not thus away to 'scape without me, no, think not, thus away to 'scape, to 'scape without me. But run! You need not doubt me. What now! What! faint you? Of your sweet feet forsak- en? O well I see you mean to mock me. Run, I say, or else I catch you. What? You halt? O do you so? Alack the while! what! are you down? Pretty maid, well overtak- en! What now! What! faint you? Of your sweet, of your sweet feet forsak- en, forsak- en? O well I see you mean to mock me, Run, I say, or else I catch you. What? You halt? O do you so? Alack the while! what! are you down? Pretty maid well overtak- en."	0.964930627
Whither so fast (Thomas Bateson)	"Whi- ther so fast? See how the kindly flowers Perfume the air, perfume the air, and all to make thee stay. The climbing woodbind clipping all these bowers, Clips thee likewise, clips thee likewise, for fear thou pass away, for fear thou pass away. Fortune our friend, fortune our friend, our foe will not gainsay, our foe will not gain- say. Stay but awhile; Phoebe no telltale is; She her Endymion, I'll my Phoebe kiss, she her Endymion, I'll my Phoebe kiss. Stay but awhile; Phoebe no kiss."	0.668178466
Who can dwell with greatness (Charles Hubert Hastings Parry)	"Who can dwell with greatness, with great- ness? Greatness is too high, too high; Flowers are for the meadow, Suns are for the sky; Ah! but there is great- ness in this land of ours, High as the sunlight, high as the sunlight, Humble as the flowers, humble as the flowers! Queen, of thee the fable, of thee the fable! Lady, thine the fate, the fate! Royal, and yet lowly, Lowly, and yet great; Great in far dominion, Great in pomp of years, Great in far dominions, Great in pomp of years, Greater still as woman, greater still as woman, Greatest in thy tears, greatest in thy tears, greatest in thy tears."	0.937707052
Who ever thinks or hopes of love for love (John Dowland)	"Whoever thinks or hopes of love for love, Or who, belov'd, in Cupid's laws doth glory, Who joys in vows, or vows not to remove, Who by this light god hath not been made ty sorry: Let him see me eclipsed from my sun With dark clouds of an earth, with dark clouds of an earth quite o- ver- run. Let him see run."	0.439825364
Who is Silvia (William Linley)	"Who is Silvia? what is she? that all the swains commend her. Holy fair and wise is she, holy fair and wise is she. The heav'ns such grace did lend her, that she might admired be, admired be. that she might admirred be. Is she kind as she is fair? for beauty lives with kindness. Love doth to her eyes repair to help him of his blindness, and being helped, inhabits there, and being helped, inhabits there. Then to Sylvia let us sing, that Silvia, Silvia is excelling. She excels each mortal thing upon the dull earth dwelling. To her let us garlands bring, to her let us garlands bring."	0.930252276
Who is Sylviai (Edward German)	"Who is Sylvia? who is Sylvia? what is she? That all our swains commend her? Who is Sylvia? what is she? That all our swains commend her? Holy, fair, and wise is she, Holy, fair, and wise, wise is she, The heaven's such grace did lend her, That she might be, might be, that she might ad- mired be. Is she kind as she is fair? For beauty lives with kind- ness: Love, love, To help him of his blind- ness, his blind- ness, his blind- ness, his blindness; And being helped, inhabits there. Then to Sylvia, then to Sylvia let us sing, That Sylvia is ex- celling; Then to Sylvia let us sing, That Sylvia is excelling; She excels each mor- tal thing, she excels each mortal thing Upon the dull earth dwelling; To her let us, let us, to her let us garlands bring."	0.902709166
Who is it that this dark night (Thomas Morley)	"Who is it that this dark night, who is it that this dark night Under my window plain- knoweth? It is one that from thy sight Being, ah, exil'd, disdaineth Ev- 'ry other vulgar light, light, Why, alas, and are you he, why, alas, and are you he? Be not those fond fancies changed? Dear, when you find change in me Though from me you be estranged Let my change to ruin be. be. Well, in absence this will die, well, in absence this will die; Leave to see, and leave to wonder. Absence sure will help, if I Can learn now myself to sunder From what in my heart doth lie. lie."	0.596871923
Who likes to love (William Byrd)	"Who likes to love let him take heed, and wot you why, Among the Gods it is decreed, that Love shall die, and every wight that takes his part, shall forfeit each, a mourning heart. And every wight that takes his part, shall forfeit each, a mourning heart."	0.505601523
Who looks may leap (William Byrd)	"Who looks may leap and save his shins from knocks, who looks may leap and save his shins from knocks, Who tries may trust, else flatt’ring friends shall find, else flatt’ring friends shall find: He saves the Steed, that keeps him under locks, that keeps him under locks, under locks: Who speaks with heed may boldly speak his mind, speak his mind, who speaks with heed may boldly speak his mind: But he whose tongue before his wit doth run, doth run, oft speaks too soon, and grieves when he hath done, and grieves when he hath done, and grieves when he hath done. But he whose tongue before his wit doth run, Oft speaks too soon, and grieves when he hath done, and grieves when he hath done, and grieves when he hath done."	0.282397742
Who loves a life (John Mundy)	"Who loves a life devoid of quiet rest, of quiet rest, who loves a life devoid of qui- et rest, And seeks content in dens of cruel care, cruel care; Who most triumphs, when most he is opprest, And weens him free, weens him free, and weens him free, when fast he is in snare; Who in the sweet, who in the sweet, in the sweet doth find the sourest tast: His life is love, his life is love, is love, his life is love, his food is vain re- past, repast, his food is vain repast, vain repast, his food is vain repast, is vain repast, his food is vain re- past"	0.894955269
